------------Training error values------------
-0.92479 0 0.427618
0.887534 0 0.393858
0.0985658 0 0.0048576
0.991765 0 0.491799
-0.96358 1 1.92782
0.936091 0 0.438133
-0.98739 0 0.487469
0.215189 0 0.0231532
0.92168 0 0.424747
-0.999184 0 0.499185
--------
-0.140163 0 0.00982282
0.526512 1 0.112095
0.601837 0 0.181104
-0.62077 0 0.192678
-0.126664 0 0.00802195
0.998537 0 0.498539
-0.930576 0 0.432986
-0.719342 0 0.258727
-0.0304051 0 0.000462234
-0.614248 0 0.188651
--------
-0.665712 0 0.221587
0.664057 0 0.220486
0.985629 0 0.485733
-0.957969 0 0.458852
-0.995754 0 0.495763
0.998127 1 1.75398e-006
-0.636877 0 0.202806
-0.683052 0 0.23328
0.957155 0 0.458073
-0.977406 0 0.477661
--------
-0.996383 0 0.49639
-0.234255 0 0.0274378
-0.897659 0 0.402896
0.952636 0 0.453758
0.91985 1 0.003212
0.47022 0 0.110553
-0.157572 0 0.0124144
-0.838424 0 0.351478
0.908922 0 0.41307
-0.858103 0 0.36817
--------
-0.999782 0 0.499782
0.215116 0 0.0231375
0.250599 0 0.0313998
-0.352725 0 0.0622076
0.238604 0 0.028466
0.897621 0 0.402861
0.447299 1 0.152739
-0.983415 0 0.483553
0.981189 0 0.481366
-0.95438 0 0.455421
--------
-0.972956 1 1.94628
-0.561994 0 0.157919
-0.865007 0 0.374118
0.862023 0 0.371542
0.681557 0 0.23226
0.950773 0 0.451984
0.105027 0 0.00551534
-0.67158 0 0.22551
0.949483 0 0.450759
-0.601339 0 0.180804
--------
-0.285101 0 0.0406412
0.73715 0 0.271695
0.20009 0 0.020018
0.964215 0 0.464855
-0.26565 0 0.0352849
0.996986 0 0.496991
-0.974883 0 0.475198
-0.993932 1 1.98788
0.853463 0 0.364199
-0.960842 0 0.461609
--------
-0.998566 0 0.498567
0.835148 0 0.348736
-0.0701479 0 0.00246037
0.845089 0 0.357088
0.645892 0 0.208588
0.954014 0 0.455071
0.0330075 0 0.000544748
0.395018 0 0.0780196
-0.171988 0 0.01479
-0.914387 1 1.83244
--------
0.914721 0 0.418357
0.290927 0 0.0423192
-0.198132 0 0.0196281
0.999314 0 0.499314
-0.98914 0 0.489199
0.253573 0 0.0321495
-0.982707 0 0.482857
-0.967496 0 0.468024
0.134043 1 0.374941
-0.932522 0 0.434798
--------
-0.663 0 0.219784
0.997731 0 0.497734
0.996375 0 0.496382
0.0232575 0 0.000270455
-0.953361 1 1.90781
-0.332255 0 0.0551966
0.990103 0 0.490152
0.998412 0 0.498413
0.324894 0 0.0527779
0.963847 0 0.4645
--------
0.993971 0 0.493989
0.790912 0 0.312771
-0.961043 0 0.461802
0.997929 0 0.497931
-0.882436 0 0.389347
0.995038 0 0.49505
-0.9784 0 0.478633
-0.965866 0 0.466449
-0.0930624 0 0.0043303
-0.949228 1 1.89974
--------
-0.999847 0 0.499847
0.297066 0 0.0441242
-0.5063 0 0.12817
-0.756422 0 0.286087
0.990332 0 0.490378
0.773513 0 0.299161
0.641056 0 0.205476
0.553944 0 0.153427
0.626441 1 0.069773
0.393078 0 0.0772553
--------
-0.918496 1 1.84031
0.617439 0 0.190616
0.940395 0 0.442171
-0.816916 0 0.333676
-0.930486 0 0.432902
0.994947 0 0.49496
-0.101377 0 0.00513861
-0.744742 0 0.27732
0.854641 0 0.365206
-0.85876 0 0.368734
--------
-0.981107 0 0.481285
0.898939 1 0.00510666
-0.243207 0 0.0295748
0.941532 0 0.443241
-0.919609 0 0.422841
0.852373 0 0.36327
-0.940143 0 0.441934
-0.697773 0 0.243444
0.146953 0 0.0107976
-0.999658 0 0.499658
--------
-0.0684513 0 0.00234279
-0.382884 1 0.956184
0.86922 0 0.377772
-0.532098 0 0.141564
-0.964321 0 0.464958
0.994844 0 0.494858
-0.944864 0 0.446384
0.275571 0 0.0379698
0.689152 0 0.237466
-0.760781 0 0.289394
--------
0.993255 1 2.2749e-005
0.0483355 0 0.00116816
-0.751698 0 0.282525
0.987938 0 0.48801
-0.953356 0 0.454443
0.960348 0 0.461134
-0.958527 0 0.459387
-0.985003 0 0.485115
-0.154931 0 0.0120018
-0.910751 0 0.414734
--------
-0.904925 0 0.409445
0.657061 0 0.215865
-0.404822 1 0.986762
0.932181 0 0.434481
0.824604 0 0.339986
0.999375 0 0.499375
-0.824253 0 0.339696
-0.651733 0 0.212378
0.998287 0 0.498289
0.600304 0 0.180183
--------
-0.998748 0 0.498748
-0.439186 0 0.0964422
-0.889171 1 1.78448
0.374264 0 0.0700369
0.9914 0 0.491437
-0.236731 0 0.0280209
0.71739 0 0.257324
-0.0113571 0 6.44914e-005
0.910775 0 0.414755
0.572834 0 0.16407
--------
-0.834285 0 0.348016
0.577656 0 0.166843
0.123854 0 0.00766986
0.543428 1 0.104229
-0.131918 0 0.0087012
0.9856 0 0.485704
-0.954709 0 0.455735
-0.996745 0 0.496751
0.952066 0 0.453215
-0.94991 0 0.451164
--------
0.28477 0 0.040547
-0.958039 0 0.458919
-0.761853 1 1.55206
-0.763881 0 0.291757
0.856252 0 0.366584
0.983402 0 0.483539
-0.986839 0 0.486926
-0.978174 0 0.478412
0.0942805 0 0.0044444
-0.951246 0 0.452435
--------
-0.99522 0 0.495231
-0.230656 0 0.026601
-0.00936034 0 4.3808e-005
-0.336253 0 0.0565331
-0.267202 1 0.802901
0.991066 0 0.491105
-0.382006 0 0.0729644
-0.963854 0 0.464507
0.997517 0 0.49752
-0.948138 0 0.449483
--------
-0.999011 0 0.499011
0.892848 0 0.398589
-0.859798 0 0.369626
0.909591 0 0.413678
0.401135 1 0.17932
0.392297 0 0.0769483
-0.0482173 0 0.00116246
0.682725 0 0.233057
0.89137 0 0.39727
-0.996166 0 0.496174
--------
0.341263 0 0.0582304
0.50634 0 0.12819
0.329063 0 0.0541412
-0.0863119 0 0.00372487
-0.999236 0 0.499236
0.822099 1 0.0158244
-0.739714 0 0.273588
-0.865693 0 0.374712
0.979827 0 0.48003
-0.991328 0 0.491365
--------
-0.98 0 0.4802
0.799051 0 0.319242
0.335494 0 0.056278
0.904981 0 0.409495
0.39389 0 0.0775745
0.994551 0 0.494566
-0.887975 0 0.39425
-0.962302 0 0.463013
0.97365 1 0.000347156
-0.918082 0 0.421437
--------
-0.999916 0 0.499916
0.399422 0 0.0797688
0.315722 0 0.0498401
-0.0965121 0 0.00465729
-0.251877 0 0.031721
0.883364 0 0.390166
0.457787 1 0.146998
-0.904595 0 0.409146
0.97446 0 0.474786
-0.979556 0 0.479765
--------
-0.914482 0 0.418139
-0.0262739 0 0.000345159
-0.936542 0 0.438556
-0.641336 0 0.205656
0.98189 0 0.482054
-0.107687 1 0.613485
-0.406869 0 0.0827712
0.96926 0 0.469732
0.531542 0 0.141268
0.04926 0 0.00121327
--------
0.282629 0 0.0399394
0.826694 0 0.341711
-0.519001 0 0.134681
0.997716 0 0.497719
0.129121 0 0.00833617
0.998357 0 0.498358
-0.980417 0 0.480608
-0.955814 1 1.91261
0.877139 0 0.384687
-0.858509 0 0.368519
--------
-0.590619 0 0.174415
0.286225 0 0.0409622
0.992093 0 0.492124
-0.826274 0 0.341365
-0.974043 0 0.47438
0.989115 0 0.489174
0.526867 0 0.138794
0.0547591 1 0.44674
0.813141 0 0.330599
-0.305347 0 0.0466185
--------
-0.855347 0 0.365809
0.657946 0 0.216446
0.989784 0 0.489836
0.776566 0 0.301527
-0.699188 0 0.244432
0.93952 0 0.441349
-0.180411 0 0.0162741
-0.988615 0 0.488679
0.299418 1 0.245408
0.178514 0 0.0159337
--------
-0.992692 0 0.492719
0.752733 0 0.283304
-0.185474 0 0.0172003
0.129822 0 0.00842688
0.796595 0 0.317282
0.148691 0 0.0110544
0.585174 0 0.171214
0.741362 0 0.274809
-0.6982 1 1.44194
-0.87206 0 0.380244
--------
0.998107 0 0.498109
0.870702 0 0.379061
-0.97333 0 0.473686
0.983065 0 0.483209
-0.195932 0 0.0191947
0.994215 0 0.494232
-0.993637 0 0.493658
-0.977531 0 0.477783
-0.747736 0 0.279554
-0.990903 1 1.98185
--------
-0.99263 0 0.492658
0.203506 0 0.0207073
-0.892102 0 0.397923
0.964951 0 0.465566
0.997039 0 0.497044
0.902848 0 0.407567
-0.891172 0 0.397094
-0.732997 1 1.50164
0.937754 0 0.439691
-0.00780872 0 3.0488e-005
--------
-0.999807 0 0.499807
0.846047 0 0.357898
0.719364 0 0.258742
0.947579 0 0.448953
0.262163 1 0.272202
0.947621 0 0.448993
-0.906017 0 0.410433
0.352661 0 0.0621848
0.854045 0 0.364697
-0.998223 0 0.498224
--------
0.127948 0 0.0081854
-0.92166 0 0.424728
-0.95095 0 0.452153
-0.0947747 0 0.00449112
0.996548 0 0.496554
0.989038 0 0.489098
-0.767101 0 0.294222
-0.978274 1 1.95678
0.263362 0 0.0346798
0.319088 0 0.0509085
--------
0.946149 0 0.447599
-0.817385 0 0.334059
-0.137024 0 0.00938784
0.249401 1 0.281699
0.203286 0 0.0206625
0.998087 0 0.498088
-0.99614 0 0.496147
-0.960175 0 0.460968
-0.0726161 0 0.00263655
-0.638002 0 0.203523
--------
-0.946792 0 0.448208
0.947927 0 0.449283
0.538246 1 0.106608
0.20143 0 0.020287
0.272423 0 0.0371071
0.835536 0 0.34906
-0.776902 0 0.301788
0.618323 0 0.191162
0.13103 0 0.00858439
-0.948864 0 0.450172
--------
-0.079499 1 0.582659
0.464967 0 0.108097
0.797561 0 0.318052
0.324827 0 0.0527564
-0.213973 0 0.0228923
0.997114 0 0.497118
-0.873552 0 0.381546
-0.963748 0 0.464405
0.829638 0 0.344149
-0.263399 0 0.0346896
--------
-0.969854 0 0.470308
0.744931 0 0.277461
0.478854 0 0.114651
0.278497 0 0.0387803
-0.427957 0 0.0915734
0.929805 0 0.432269
0.853174 0 0.363953
0.939706 0 0.441524
-0.317989 1 0.868547
-0.419049 0 0.0878009
--------
-0.999921 0 0.499921
0.393161 0 0.077288
0.277543 0 0.0385151
-0.0845789 0 0.0035768
-0.200139 0 0.0200279
0.872563 0 0.380683
0.488787 1 0.130669
-0.899532 0 0.404579
0.97633 0 0.47661
-0.978255 0 0.478491
--------
-0.998951 0 0.498952
0.235519 0 0.0277347
0.657535 0 0.216176
-0.977763 0 0.47801
-0.1788 0 0.0159847
0.671416 0 0.2254
0.651813 0 0.21243
0.188809 0 0.0178244
-0.0388461 1 0.539601
-0.928156 0 0.430737
--------
-0.999451 0 0.499451
0.529584 0 0.140229
0.268801 0 0.0361271
0.439913 0 0.0967617
-0.742996 0 0.276021
0.949701 0 0.450966
-0.704074 1 1.45193
-0.789119 0 0.311354
0.903458 0 0.408118
-0.998618 0 0.498619
--------
-0.00578647 0 1.67416e-005
-0.842412 1 1.69724
-0.924933 0 0.427751
0.843498 0 0.355744
-0.779371 0 0.303709
0.0948564 0 0.00449887
-0.997228 0 0.497231
-0.872543 0 0.380665
-0.921041 0 0.424158
-0.999603 0 0.499603
--------
-0.999817 0 0.499817
0.677542 0 0.229532
0.389779 0 0.0759636
0.532738 0 0.141905
-0.22312 0 0.0248913
0.966722 0 0.467276
-0.714903 1 1.47045
-0.720066 0 0.259247
0.950811 0 0.45202
-0.997408 0 0.497411
--------
-0.999911 0 0.499911
0.493042 0 0.121545
-0.32645 0 0.0532847
0.175415 0 0.0153853
0.902584 0 0.407329
0.236596 0 0.0279888
0.957856 0 0.458744
-0.506714 0 0.128379
0.941109 1 0.00173409
-0.0882506 0 0.00389408
--------
-0.984031 0 0.484159
-0.229366 0 0.0263044
-0.732793 0 0.268493
0.502616 0 0.126311
0.379977 0 0.0721913
0.99413 0 0.494147
-0.890283 0 0.396302
0.00413257 0 8.53906e-006
0.959092 0 0.459929
-0.996336 1 1.99268
--------
-0.98533 0 0.485437
-0.267376 0 0.035745
0.294868 0 0.0434736
-0.0959048 0 0.00459887
-0.878507 1 1.76439
0.421222 0 0.088714
-0.875377 0 0.383143
-0.987719 0 0.487794
0.845243 0 0.357218
-0.999158 0 0.499158
--------
-0.816086 1 1.64908
0.671654 0 0.225559
0.925273 0 0.428065
-0.65148 0 0.212213
-0.807907 0 0.326357
0.996716 0 0.496722
-0.0590489 0 0.00174338
-0.901464 0 0.406319
0.956361 0 0.457313
-0.345512 0 0.0596892
--------
0.889536 0 0.395637
-0.963451 0 0.464119
-0.997346 0 0.49735
0.991886 0 0.491919
0.948734 0 0.450048
0.769831 0 0.29632
-0.997556 0 0.497559
-0.375722 0 0.0705837
-0.987043 0 0.487127
-0.644278 1 1.35183
--------
0.997677 1 2.69893e-006
-0.112663 0 0.00634646
-0.954917 0 0.455934
0.972305 0 0.472689
-0.363245 0 0.0659735
0.881779 0 0.388767
-0.962338 0 0.463048
-0.995928 0 0.495936
-0.103976 0 0.00540553
-0.934863 0 0.436985
--------
-0.997194 0 0.497197
-0.0773489 0 0.00299142
-0.601084 0 0.180651
0.310344 0 0.0481567
0.991249 1 3.82893e-005
0.976862 0 0.477129
-0.895893 0 0.401312
-0.968556 0 0.469051
0.992579 0 0.492607
-0.0575683 0 0.00165706
--------
0.189018 0 0.0178639
-0.794795 1 1.61064
-0.0405332 0 0.00082147
-0.366356 0 0.0671083
-0.4029 0 0.0811642
0.99737 0 0.497373
-0.996759 0 0.496764
0.138549 0 0.00959789
0.673278 0 0.226652
-0.785765 0 0.308713
--------
-0.99955 0 0.49955
0.839219 0 0.352144
0.735838 0 0.270728
-0.973225 0 0.473584
0.709816 0 0.251919
-0.721178 1 1.48123
0.976575 0 0.476849
0.532003 0 0.141514
-0.390912 0 0.0764059
-0.699299 0 0.24451
--------
-0.990695 0 0.490738
0.832511 0 0.346537
-0.0739921 0 0.00273742
0.989592 0 0.489647
-0.937805 1 1.87754
0.820301 0 0.336447
-0.980949 0 0.48113
0.537386 0 0.144392
0.811797 0 0.329507
-0.999727 0 0.499728
--------
0.460503 0 0.106032
0.684837 0 0.234501
0.954407 0 0.455446
-0.9802 0 0.480396
-0.740399 0 0.274095
0.999309 0 0.499309
-0.0295219 0 0.000435773
0.00460896 1 0.495402
0.33224 0 0.0551918
0.845084 0 0.357084
--------
-0.565928 0 0.160138
0.87323 0 0.381265
0.983229 0 0.48337
-0.873589 0 0.381579
-0.965589 0 0.466181
0.999373 1 1.96478e-007
-0.498705 0 0.124354
-0.464339 0 0.107805
0.749243 0 0.280683
-0.861861 0 0.371402
--------
-0.651748 0 0.212388
-0.661208 0 0.218598
-0.437304 0 0.0956172
-0.327834 1 0.881572
-0.608585 0 0.185188
0.923243 0 0.426188
-0.953546 0 0.454625
0.764435 0 0.292181
-0.773323 0 0.299015
-0.996791 0 0.496796
--------
-0.157795 0 0.0124496
0.840483 0 0.353206
-0.2358 0 0.0278009
0.997461 0 0.497465
0.216746 0 0.0234894
0.998042 0 0.498044
-0.980785 0 0.48097
-0.973057 1 1.94648
0.883572 0 0.390349
-0.873466 0 0.381472
--------
-0.940727 0 0.442484
0.905932 0 0.410356
0.283512 0 0.0401894
0.928894 0 0.431422
0.627938 1 0.0692152
0.999141 0 0.499142
-0.988712 0 0.488775
-0.532133 0 0.141583
0.927184 0 0.429835
-0.680382 0 0.23146
--------
0.964111 0 0.464755
0.870892 0 0.379226
-0.925305 0 0.428094
0.999121 0 0.499122
-0.662567 0 0.219498
0.996783 0 0.496788
-0.983159 0 0.483301
-0.981515 0 0.481685
0.331292 0 0.054877
-0.915808 1 1.83516
--------
-0.957472 0 0.458377
0.764131 0 0.291948
0.385541 0 0.0743211
0.910215 0 0.414246
0.41125 0 0.0845634
0.993418 0 0.49344
-0.868896 0 0.37749
-0.965233 0 0.465837
0.946655 1 0.00142282
-0.881456 0 0.388483
--------
-0.891382 0 0.397281
-0.199475 0 0.0198951
0.984364 0 0.484487
-0.914713 0 0.41835
-0.996148 0 0.496155
0.989601 1 5.40676e-005
-0.651109 0 0.211971
-0.848506 0 0.359981
0.98977 0 0.489823
-0.973555 0 0.473905
--------
-0.970177 0 0.470621
0.695319 0 0.241734
-0.927863 0 0.430464
0.998944 0 0.498945
0.60673 0 0.184061
0.425603 0 0.0905688
-0.813396 0 0.330807
0.109439 0 0.00598841
0.222885 1 0.301954
-0.954501 0 0.455536
--------
-0.999914 0 0.499914
0.505433 0 0.127731
0.396185 0 0.0784813
-0.377294 0 0.0711755
-0.349614 0 0.061115
0.875814 0 0.383525
0.435389 1 0.159393
-0.789646 0 0.311771
0.957422 0 0.458328
-0.988773 0 0.488836
--------
-0.998767 0 0.498768
0.471028 0 0.110933
0.188801 0 0.0178229
-0.95085 1 1.90291
0.416049 0 0.0865483
-0.893748 0 0.399392
0.926272 0 0.42899
0.188814 0 0.0178253
0.328253 0 0.053875
-0.96422 0 0.46486
--------
-0.992388 0 0.492417
0.969515 0 0.469979
0.600244 0 0.180147
0.994898 0 0.494911
0.904646 0 0.409192
0.998007 0 0.498009
-0.985696 0 0.485798
0.0535182 0 0.0014321
0.981603 1 0.000169217
-0.92628 0 0.428997
--------
-0.999935 0 0.499935
-0.889751 0 0.395828
-0.971007 0 0.471427
-0.156164 0 0.0121936
0.995336 0 0.495347
0.518775 0 0.134564
-0.737254 1 1.50903
-0.389661 0 0.075918
0.978601 0 0.47883
-0.774781 0 0.300143
--------
-0.479884 0 0.115144
0.906126 0 0.410533
-0.433344 0 0.0938935
0.926549 0 0.429246
-0.963275 0 0.463949
0.997798 0 0.497801
-0.971841 0 0.472237
-0.474377 0 0.112517
0.989925 0 0.489976
-0.994535 1 1.98909
--------
0.812239 0 0.329866
0.990403 0 0.490449
0.881834 0 0.388816
0.00420507 0 8.84129e-006
-0.5109 0 0.130509
-0.21202 0 0.0224763
0.908467 0 0.412657
0.992997 0 0.493021
-0.905594 0 0.41005
0.997195 1 3.93433e-006
--------
-0.987405 0 0.487484
-0.724353 1 1.4867
-0.879725 0 0.386958
0.673609 0 0.226875
0.968276 0 0.468779
0.927937 0 0.430534
-0.972715 0 0.473087
0.377211 0 0.0711439
-0.681131 0 0.231969
-0.842604 0 0.354991
--------
-0.978714 0 0.478941
0.603813 0 0.182295
-0.173832 0 0.0151089
0.487957 0 0.119051
0.951006 0 0.452207
0.969707 0 0.470166
-0.704342 0 0.248048
0.114029 0 0.00650133
0.607377 1 0.0770763
0.28935 0 0.0418618
--------
-0.704294 0 0.248015
0.841781 0 0.354298
0.98075 0 0.480936
-0.901679 1 1.80819
-0.968182 0 0.468688
0.999159 0 0.499159
-0.387548 0 0.0750968
-0.431521 0 0.0931054
0.748894 0 0.280421
-0.883649 0 0.390418
--------
-0.851779 0 0.362763
-0.564459 0 0.159307
-0.537951 0 0.144696
-0.673295 0 0.226663
-0.0299893 0 0.000449679
0.827737 1 0.0148372
-0.723789 0 0.261935
0.905247 0 0.409736
-0.608039 0 0.184856
-0.987972 0 0.488044
--------
0.588617 0 0.173235
0.962915 0 0.463602
-0.771216 0 0.297387
0.999881 0 0.499881
-0.378048 0 0.0714603
0.990419 0 0.490465
-0.986673 0 0.486761
-0.30969 0 0.047954
0.484036 1 0.13311
-0.932962 0 0.435209
--------
-0.999891 0 0.499891
0.654518 0 0.214197
-0.0800808 0 0.00320646
0.679735 0 0.23102
0.989074 0 0.489133
0.16074 0 0.0129187
0.973809 1 0.00034299
0.876914 0 0.384489
0.975334 0 0.475638
0.942234 0 0.443902
--------
0.380898 0 0.0725417
0.0831617 0 0.00345793
0.787092 0 0.309757
0.030538 0 0.000466284
-0.988494 0 0.48856
0.987959 1 7.24925e-005
-0.951627 0 0.452797
-0.996537 0 0.496543
0.803591 0 0.322879
-0.99295 0 0.492975
--------
0.498336 0 0.12417
0.836893 0 0.350195
-0.553361 0 0.153104
0.995368 0 0.495379
0.458698 0 0.105202
0.999435 0 0.499435
-0.974035 0 0.474372
0.0921935 0 0.00424982
0.962522 0 0.463224
-0.721692 1 1.48211
--------
0.985643 0 0.485746
0.917779 0 0.421159
-0.709531 0 0.251717
0.997202 0 0.497206
-0.951123 0 0.452317
0.97857 0 0.478799
-0.988951 0 0.489012
-0.973121 1 1.9466
-0.705989 0 0.24921
-0.986751 0 0.486839
--------
0.454384 0 0.103233
-0.977856 0 0.478101
-0.780473 1 1.58504
0.100065 0 0.00500651
0.50294 0 0.126475
0.960617 0 0.461392
-0.989939 0 0.48999
-0.817233 0 0.333935
-0.488702 0 0.119415
-0.990644 0 0.490687
--------
-0.940011 0 0.441811
0.233411 0 0.0272403
0.899418 0 0.404476
-0.971472 0 0.471879
-0.771321 0 0.297468
0.910413 1 0.0040129
0.987817 0 0.487891
-0.948081 0 0.449429
0.973479 0 0.473831
-0.0264121 0 0.0003488
--------
-0.99986 1 1.99972
0.229051 0 0.0262322
-0.354742 0 0.062921
0.132438 0 0.00876994
0.607676 0 0.184635
0.576918 0 0.166417
0.469419 0 0.110177
-0.711624 0 0.253204
0.976121 0 0.476406
-0.971252 0 0.471665
--------
-0.944298 0 0.44585
0.863804 0 0.373078
0.477124 0 0.113824
0.917228 0 0.420654
0.93839 0 0.440288
0.999532 0 0.499532
-0.631262 0 0.199246
-0.403631 0 0.0814591
0.991093 1 3.96654e-005
0.705619 0 0.248949
--------
0.829555 0 0.344081
-0.502884 0 0.126446
0.611527 0 0.186983
0.846593 0 0.358359
-0.860877 0 0.370555
0.742829 1 0.0330686
-0.952254 0 0.453393
-0.976998 0 0.477263
0.0112015 0 6.27373e-005
-0.967667 0 0.468189
--------
0.402353 0 0.080944
-0.953987 1 1.90903
-0.951949 0 0.453103
0.854263 0 0.364883
-0.460049 0 0.105822
0.792146 0 0.313748
-0.99861 0 0.498611
-0.304882 0 0.0464764
-0.86639 0 0.375315
-0.822937 0 0.338613
--------
0.192974 0 0.0186194
-0.830032 1 1.67451
-0.92649 0 0.429192
0.948011 0 0.449362
-0.930701 0 0.433102
0.00258322 0 3.33652e-006
-0.996783 0 0.496788
-0.91482 0 0.418448
-0.918232 0 0.421575
-0.999463 0 0.499463
--------
0.0744497 1 0.428322
0.725456 0 0.263143
0.818459 0 0.334937
0.500738 0 0.125369
-0.670896 0 0.225051
0.995117 0 0.495129
-0.932392 0 0.434677
-0.906513 0 0.410883
0.742374 0 0.27556
-0.889569 0 0.395667
--------
-0.585453 0 0.171378
0.905947 0 0.41037
0.877495 0 0.384999
0.40792 0 0.0831994
-0.936212 0 0.438246
0.999516 0 0.499516
-0.865589 0 0.374622
0.446459 0 0.0996628
0.991177 0 0.491215
-0.723358 1 1.48498
--------
0.901329 0 0.406197
-0.95242 1 1.90597
-0.952877 0 0.453987
0.622329 0 0.193647
-0.911317 0 0.415249
0.871564 0 0.379812
-0.997141 0 0.497145
0.743676 0 0.276527
-0.870299 0 0.37871
-0.358038 0 0.0640955
--------
0.966689 0 0.467244
-0.960077 0 0.460874
-0.412364 0 0.0850219
0.0856341 0 0.0036666
0.0280603 0 0.000393691
0.984527 0 0.484647
-0.992327 0 0.492357
-0.938245 0 0.440152
-0.734964 1 1.50505
-0.86732 0 0.376122
--------
-0.99993 0 0.49993
0.455932 0 0.103937
0.34197 0 0.0584716
-0.153952 0 0.0118507
-0.219827 0 0.024162
0.889177 0 0.395318
0.529246 1 0.110805
-0.887776 0 0.394073
0.974148 0 0.474482
-0.977225 0 0.477485
--------
-0.999908 0 0.499908
-0.0883303 0 0.00390112
-0.866688 0 0.375574
-0.193784 0 0.018776
0.997369 0 0.497372
0.784786 0 0.307944
0.56375 0 0.158907
0.551908 1 0.100393
0.756286 0 0.285984
0.639525 0 0.204496
--------
-0.293406 1 0.83645
0.743314 0 0.276258
0.762095 0 0.290395
-0.0103445 0 5.35046e-005
-0.510123 0 0.130113
0.999553 0 0.499553
-0.927796 0 0.430403
-0.62114 0 0.192907
0.963121 0 0.463801
-0.645307 0 0.208211
--------
-0.999943 0 0.499943
-0.322573 0 0.0520268
-0.856978 0 0.367206
-0.129735 0 0.00841553
0.963399 0 0.464069
0.397772 0 0.0791114
0.270977 0 0.0367144
0.209244 0 0.0218915
0.946946 0 0.448353
-0.882809 1 1.77249
--------
-0.628823 0 0.197709
0.87904 0 0.386356
0.984217 0 0.484341
-0.893877 1 1.79339
-0.96779 0 0.468309
0.999386 0 0.499386
-0.432082 0 0.0933476
-0.434941 0 0.094587
0.752905 0 0.283433
-0.860955 0 0.370622
--------
-0.95128 1 1.90375
-0.959794 0 0.460602
-0.826179 0 0.341286
-0.905465 0 0.409934
0.926872 0 0.429546
0.694068 0 0.240865
0.0929584 0 0.00432063
0.186839 0 0.0174544
-0.32599 0 0.0531349
0.489003 0 0.119562
--------
-0.328565 0 0.0539774
0.612492 0 0.187573
-0.285248 0 0.0406831
0.870823 0 0.379166
0.932848 0 0.435102
0.999595 0 0.499595
-0.960666 0 0.46144
-0.764322 0 0.292094
0.977997 1 0.00024207
-0.391951 0 0.076813
--------
-0.997531 0 0.497534
0.0510149 0 0.00130126
-0.797579 0 0.318066
-0.614425 0 0.188759
0.998873 0 0.498874
0.583048 0 0.169973
0.0981055 0 0.00481235
-0.923815 0 0.426717
0.893269 1 0.00569574
-0.25604 0 0.0327781
--------
-0.357776 0 0.0640017
0.622573 0 0.193799
-0.440596 0 0.0970622
0.73203 0 0.267934
-0.120377 0 0.00724528
0.999459 0 0.499459
-0.976135 0 0.47642
-0.259015 0 0.0335444
0.973797 0 0.47414
-0.984683 1 1.96948
--------
-0.999972 0 0.499972
0.915209 0 0.418804
0.834067 0 0.347834
-0.900663 0 0.405597
-0.486031 0 0.118113
0.889332 0 0.395456
0.809182 1 0.0182057
-0.131932 0 0.00870299
0.855864 0 0.366251
-0.988262 0 0.48833
--------
-0.840654 0 0.353349
0.939408 0 0.441244
-0.925793 0 0.428546
0.99957 0 0.499571
0.912668 0 0.416481
0.968127 0 0.468635
-0.9158 0 0.419345
-0.734486 1 1.50422
0.784619 0 0.307813
-0.841953 0 0.354442
--------
-0.859372 0 0.36926
0.908049 0 0.412276
0.866886 0 0.375746
0.405834 0 0.0823505
-0.407096 0 0.0828636
0.995509 0 0.495519
-0.96469 0 0.465313
-0.432548 0 0.0935489
0.481842 1 0.134244
-0.941274 0 0.442999
--------
-0.00944088 0 4.45651e-005
0.830876 0 0.345177
-0.874703 0 0.382552
0.998427 0 0.498429
0.709901 1 0.0420786
0.994015 0 0.494033
-0.98422 0 0.484345
-0.953849 0 0.454914
0.379786 0 0.0721187
-0.963774 0 0.46443
--------
-0.900591 0 0.405532
0.965022 0 0.465634
0.870806 0 0.379152
-0.593743 0 0.176265
0.897303 0 0.402576
0.268795 0 0.0361253
0.997544 0 0.497547
